Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
136.162.16.0-255.255.255.1-0-0-0,136.162.16.0,0,255.255.255.1,0,0,01/01/1970 09:22:41 AM,102420148,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09763703914975792,1.1380016444444446E7,1.6230474404667236E7,3.7629995E7,408.0,1.02417564E8,1.28021955E7,1.674088101474131E7,3.7629995E7,408.0,0,0,0,0,0,0,0,0,0,0,0,0.08787333523478212,0.009763703914975792,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,9,0,1,0,-1,-1,0,0,3350974.0,424.26406871192853,3351274.0,3350674.0,3.1906066666666668E7,9913728.529075442,3.7629995E7,2.0458679E7,No Label
192.168.1.3-192.168.1.90-64738-40197-17,192.168.1.90,40197,192.168.1.3,64738,17,01/01/1970 09:22:57 AM,119988314,24,26,240.0,260.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,4.167072470074044,0.4167072470074044,2448741.1020408166,2524773.5040228297,5005743.0,282.0,1.14988277E8,4999490.304347825,2730.0970917597156,5006045.0,4995513.0,1.19988314E8,4799532.56,999839.3844831226,5006093.0,320.0,0,0,0,0,192,208,0.20001947856355412,0.2166877684438503,10.0,10.0,10.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,10.2,10.0,10.0,0,0,0,0,0,0,24,240,26,260,-1,-1,24,0,1.2138661285714285E7,5667942.126912898,1.9994256E7,4999089.0,5002483.428571428,2096.4718661872525,5005743.0,5000387.0,No Label
192.168.1.3-192.168.1.70-64738-36944-6,192.168.1.70,36944,192.168.1.3,64738,6,01/01/1970 09:23:35 AM,117260394,106,77,3754.0,7378.0,523.0,0.0,35.415094339622634,79.86105409063421,1348.0,0.0,95.8181818181818,155.88286149277937,94.93401497525242,1.5606292436643185,644287.879120879,1232660.2576174734,5753492.0,-41.0,1.17258157E8,1116744.3523809519,1455007.9057221052,5758020.0,17.0,1.17257222E8,1542858.1842105263,1508471.3731877115,5757797.0,90.0,0,0,0,0,3392,2480,0.9039710373137583,0.6566582063505603,0.0,1348.0,60.50000000000003,121.07975062300457,14660.306010928975,0,1,0,0,0,0,0,0,0.0,60.830601092896174,35.41509433962264,95.81818181818181,0,0,0,0,0,0,106,3754,77,7378,-1,502,36,0,2.4244175333333332E7,2640391.688435133,2.7059494E7,2.182303E7,5409049.333333333,375733.2144079537,5753492.0,5008366.0,No Label
192.168.1.3-192.168.1.90-64738-35018-6,192.168.1.3,64738,192.168.1.90,35018,6,01/01/1970 09:24:27 AM,119995960,67,92,4777.0,1725.0,254.0,30.0,71.29850746268654,42.2259488385322,69.0,0.0,18.75,30.863266333802205,54.18515756697142,1.3250446098351978,759468.1012658228,1286717.2545203294,5002658.0,394.0,1.19993313E8,1818080.5000000005,1435217.2695894488,5005315.0,7755.0,1.1999596E8,1318636.9230769228,1465547.1911938423,5002658.0,2553.0,0,1,0,0,2144,2944,0.5583521311884166,0.7666924786467811,0.0,254.0,41.06874999999998,44.3113798968705,1963.4983883647792,0,0,0,1,1,0,0,0,1.0,41.327044025157235,71.29850746268657,18.75,0,0,0,0,0,0,67,4777,92,1725,-1,502,67,0,2890.0,0.0,2890.0,2890.0,5002658.0,0.0,5002658.0,5002658.0,No Label
136.162.16.0-255.255.255.1-0-0-0,136.162.16.0,0,255.255.255.1,0,0,01/01/1970 09:24:44 AM,102420935,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09763628890909852,1.1380103888888888E7,1.6231197887427844E7,3.7631888E7,405.0,1.0241622E8,1.28020275E7,1.674190581601662E7,3.7631888E7,405.0,0,0,0,0,0,0,0,0,0,0,0,0.08787266001818866,0.009763628890909851,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,9,0,1,0,-1,-1,0,0,3349998.0,1028.13325984524,3350725.0,3349271.0,3.1906979666666668E7,9915726.447096165,3.7631888E7,2.0457285E7,No Label
192.168.1.3-192.168.1.90-64738-40197-17,192.168.1.90,40197,192.168.1.3,64738,17,01/01/1970 09:25:02 AM,119985363,23,25,230.0,250.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,4.000487959518862,0.4000487959518862,2552880.063829787,2732496.9631050737,1.0000849E7,277.0,1.14991869E8,5226903.136363637,1066338.7995222271,1.0001126E7,4995244.0,1.19985363E8,4999390.124999999,1474556.3537087382,1.0001288E7,370.0,0,0,0,0,184,200,0.1916900480602788,0.2083587478916074,10.0,10.0,10.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,10.208333333333334,10.0,10.0,0,0,0,0,0,0,23,230,25,250,-1,-1,23,0,1.4163218333333334E7,9703349.210876184,2.999458E7,4993449.0,5834276.333333334,2041195.489279522,1.0000849E7,5000001.0,No Label
192.168.1.3-192.168.1.70-64738-36944-6,192.168.1.70,36944,192.168.1.3,64738,6,01/01/1970 09:25:35 AM,118114539,93,63,2365.0,5079.0,252.0,0.0,25.430107526881724,44.273949021347015,420.0,30.0,80.61904761904762,60.14831898314114,63.02357070538116,1.3207518847446884,762029.2838709677,1353125.3152172668,7072963.0,249.0,1.18111736E8,1283823.2173913042,1558328.2080351987,7072963.0,2786.0,1.18110182E8,1905002.9354838708,1558383.961499081,7076514.0,425.0,0,1,0,0,2976,2016,0.7873713159054874,0.5333805688392012,0.0,420.0,47.707006369426736,57.68162631808051,3327.170014698678,0,0,0,1,1,0,0,0,0.0,48.01282051282051,25.43010752688172,80.61904761904762,0,0,0,0,0,0,93,2365,63,5079,-1,502,31,0,3.3360046E7,5.0950665923681796E7,9.2145426E7,1922929.0,6010014.666666667,956168.5230556031,7072963.0,5219960.0,No Label
192.168.1.3-192.168.1.90-22-40854-6,192.168.1.3,22,192.168.1.90,40854,6,01/01/1970 09:08:21 AM,3388,0,2,0.0,124.0,0,0,0,0,124.0,0.0,62.0,87.68124086713189,36599.763872491145,590.318772136954,3388.0,0.0,3388.0,3388.0,0,0,0,0,0,3388.0,3388.0,0.0,3388.0,3388.0,0,1,0,0,0,64,0.0,590.318772136954,0.0,124.0,82.66666666666666,71.5914333795136,5125.333333333334,0,0,0,1,1,0,0,0,0.0,124.0,0.0,62.0,0,0,0,0,0,0,0,0,2,124,-1,502,0,0,0,0,0,0,0,0,0,0,No Label
136.162.16.0-255.255.255.1-0-0-0,136.162.16.0,0,255.255.255.1,0,0,01/01/1970 09:26:47 AM,64791040,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13890809593425266,8098879.999999999,1.3792146354733594E7,3.7621789E7,427.0,6.4785293E7,9255041.857142858,1.4472429731836466E7,3.7621789E7,427.0,0,0,0,0,0,0,0,0,0,0,0,0.12347386305266903,0.015434232881583628,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,0,1,0,-1,-1,0,0,3361327.0,0.0,3361327.0,3361327.0,2.9040004E7,1.2136476736369992E7,3.7621789E7,2.0458219E7,No Label
192.168.1.3-192.168.1.70-64738-42558-6,192.168.1.70,42558,192.168.1.3,64738,6,01/01/1970 11:31:30 AM,65148782,68,47,2768.0,5408.0,523.0,0.0,40.705882352941195,94.6561820522166,1348.0,0.0,115.06382978723404,196.78639978803315,125.49735772496868,1.7651903300356406,571480.5438596491,1306100.9088237456,6081833.0,-135.0,6.5143694E7,972293.9402985076,1590423.679893428,6081833.0,23.0,6.2419639E7,1356948.6739130437,1756439.6270347966,6086476.0,111.0,0,0,0,0,2188,1520,1.0437647168906397,0.721425613145001,0.0,1348.0,70.48275862068968,148.6262591789931,22089.76491754123,0,1,0,0,0,0,0,0,0.0,71.09565217391304,40.705882352941174,115.06382978723404,0,0,0,0,0,0,68,2768,47,5408,-1,502,24,0,1.4003298E7,8954272.6933072,2.1055036E7,3928861.0,6030300.666666667,44628.35215794253,6081833.0,6004473.0,No Label
192.168.1.3-192.168.1.70-64738-42558-6,192.168.1.3,64738,192.168.1.70,42558,6,01/01/1970 11:32:35 AM,3991,3,2,102.0,100.0,102.0,0.0,34.0,58.88972745734183,100.0,0.0,50.0,70.71067811865476,50613.88123277375,1252.8188423953898,997.75,1158.9841457069203,2696.0,86.0,1209.0,604.5,71.4177848998413,655.0,554.0,2696.0,2696.0,0.0,2696.0,2696.0,0,0,0,0,96,76,751.6913054372338,501.1275369581559,0.0,102.0,33.666666666666664,52.160010224947875,2720.666666666667,0,0,0,0,1,0,0,0,0.0,40.4,34.0,50.0,0,0,0,0,0,0,3,102,2,100,-1,502,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.3-192.168.1.90-64738-46424-6,192.168.1.90,46424,192.168.1.3,64738,6,01/01/1970 11:31:29 AM,118289628,106,74,3640.0,7304.0,523.0,0.0,34.339622641509415,78.89690521934038,1348.0,0.0,98.70270270270267,159.11955785265835,92.51867796895938,1.5216887823842002,660835.9106145251,1346944.3365918037,7035364.0,19.0,1.18286226E8,1126535.4857142854,1607895.8009498788,7035364.0,19.0,1.18284889E8,1620340.94520548,1713531.528472589,7039734.0,93.0,0,0,0,0,3392,2384,0.896105616292918,0.6255831660912824,0.0,1348.0,60.464088397790086,122.15852670868537,14922.705647636596,0,1,0,0,0,0,0,0,0.0,60.8,34.339622641509436,98.70270270270271,0,0,0,0,0,0,106,3640,74,7304,-1,502,38,0,2.3547187E7,7970605.798673314,3.5093854E7,1.7025407E7,6024035.25,831104.327487781,7035364.0,5000451.0,No Label
192.168.1.3-192.168.1.90-64738-37700-6,192.168.1.3,64738,192.168.1.90,37700,6,01/01/1970 11:31:29 AM,118226860,72,98,5042.0,1721.0,254.0,30.0,70.0277777777778,39.492189358711016,70.0,0.0,17.561224489795922,30.30057885416612,57.20358300981689,1.4379135164378043,699567.2189349113,1141207.7729763067,5004048.0,316.0,1.17540595E8,1655501.338028169,1242024.319444487,5011919.0,607.0,1.1822686E8,1218833.6082474228,1284263.0233652128,5004048.0,3233.0,0,1,0,0,2304,3136,0.608998665785423,0.8289148506523814,0.0,254.0,39.789473684210556,42.98073583887057,1847.3436532507735,0,0,0,1,1,0,0,0,1.0,40.023529411764706,70.02777777777777,17.56122448979592,0,0,0,0,0,0,72,5042,98,1721,-1,502,72,0,2.0214449666666668E7,2.2173791638894517E7,4.5655628E7,4996488.0,5002441.666666667,1801.4189777320914,5004048.0,5000494.0,No Label
192.168.1.3-192.168.1.90-64738-59658-17,192.168.1.90,59658,192.168.1.3,64738,17,01/01/1970 11:31:30 AM,119991298,24,26,240.0,260.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,4.1669688413571455,0.4166968841357146,2448802.0000000005,2524859.897591589,5006146.0,251.0,1.14988113E8,4999483.173913044,3606.7041319814984,5006453.0,4989443.0,1.19991298E8,4799651.919999999,999864.8934416889,5006444.0,330.0,0,0,0,0,192,208,0.20001450438514298,0.21668237975057159,10.0,10.0,10.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,10.2,10.0,10.0,0,0,0,0,0,0,24,240,26,260,-1,-1,24,0,9371075.875,7763148.824163067,2.499685E7,330.0,5003059.375,1613.2795291843684,5006146.0,5001311.0,No Label
136.162.16.0-255.255.255.1-0-0-0,136.162.16.0,0,255.255.255.1,0,0,01/01/1970 11:31:42 AM,102487118,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09757323842397442,1.1387457555555554E7,1.6242026786037134E7,3.7676427E7,2990.0,1.02480757E8,1.2810094625E7,1.6753280890999248E7,3.7676427E7,2990.0,0,0,0,0,0,0,0,0,0,0,0,0.08781591458157698,0.009757323842397442,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,9,0,1,0,-1,-1,0,0,3370638.0,26.870057685088806,3370657.0,3370619.0,3.1915280666666668E7,9978441.408984788,3.7676427E7,2.0393169E7,No Label
192.168.1.3-192.168.1.70-64738-48818-6,192.168.1.70,48818,192.168.1.3,64738,6,01/01/1970 11:32:36 AM,99242272,90,64,3682.0,7018.0,523.0,0.0,40.91111111111115,94.84234635263358,1348.0,0.0,109.65624999999999,173.542201879927,107.8169592892835,1.5517581056588468,648642.3006535949,1350742.5562277823,7974166.0,-58.0,9.9238116E7,1115035.0112359556,1622398.372690031,7981355.0,21.0,9.9232495E7,1575118.9682539683,1735296.4622435556,7978241.0,51.0,0,0,0,0,2880,2064,0.906871620190235,0.6448864854686116,0.0,1348.0,69.03225806451614,136.74041286723465,18697.940511101795,0,1,0,0,0,0,0,0,0.0,69.48051948051948,40.91111111111111,109.65625,0,0,0,0,0,0,90,3682,64,7018,-1,502,32,0,1.3700997333333332E7,1.855544722940852E7,3.5096519E7,2014115.0,6086702.333333333,1639863.4073898757,7974166.0,5011583.0,No Label
192.168.1.3-192.168.1.90-64738-46424-6,192.168.1.90,46424,192.168.1.3,64738,6,01/01/1970 11:33:29 AM,113422140,86,56,2376.0,4584.0,252.0,0.0,27.627906976744185,45.90220974089513,420.0,30.0,81.85714285714288,63.14181112138226,61.363680847495914,1.2519601552218993,804412.340425532,1627127.2695460673,8775884.0,424.0,1.13417829E8,1334327.4,1923831.880676076,8775884.0,2477.0,1.13417955E8,2062144.636363636,2060741.414904726,8782830.0,437.0,0,1,0,0,2752,1792,0.758229389782277,0.4937307654396223,0.0,420.0,48.99300699300698,59.22759830904591,3507.908401457698,0,0,0,1,1,0,0,0,0.0,49.33802816901409,27.627906976744185,81.85714285714286,0,0,0,0,0,0,86,2376,56,4584,-1,502,31,0,1.50485796E7,1.950993017331379E7,4.4886619E7,1087342.0,6962715.8,1430397.6837703912,8775884.0,5275038.0,No Label
192.168.1.3-192.168.1.90-64738-37700-6,192.168.1.3,64738,192.168.1.90,37700,6,01/01/1970 11:33:30 AM,119998237,68,92,5109.0,1750.0,420.0,30.0,75.13235294117646,59.0473891170915,70.0,0.0,19.02173913043479,31.310560048784858,57.15917309685141,1.3333529225100198,754705.8930817607,1303790.9762391713,5003201.0,305.0,1.19997506E8,1791007.5522388062,1483751.6034812226,5007261.0,6148.0,1.19997906E8,1318658.3076923077,1496665.1486183149,5003201.0,2644.0,0,1,0,0,2176,2944,0.5666749920667584,0.7666779304432614,0.0,420.0,43.037267080745345,52.835107669848384,2791.5486024844718,0,0,0,1,1,0,0,0,1.0,43.30625,75.13235294117646,19.02173913043478,0,0,0,0,0,0,68,5109,92,1750,-1,502,68,0,3.24983495E7,3.889116075772005E7,5.9998553E7,4998146.0,5001933.5,1792.515690307898,5003201.0,5000666.0,No Label
192.168.1.3-192.168.1.90-64738-59658-17,192.168.1.90,59658,192.168.1.3,64738,17,01/01/1970 11:33:35 AM,119985327,23,25,230.0,250.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,4.000489159812016,0.4000489159812016,2552879.297872341,2732471.669377012,9998913.0,235.0,1.14988893E8,5226767.863636364,1065967.5064834314,9999303.0,4993050.0,1.19985327E8,4999388.625000001,1474263.978779236,9999272.0,359.0,0,0,0,0,184,200,0.19169010557432578,0.20835881040687584,10.0,10.0,10.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,10.208333333333334,10.0,10.0,0,0,0,0,0,0,23,230,25,250,-1,-1,23,0,5496484.4,3688398.0564198024,1.4995329E7,326.0,5502562.3,1579857.5622053226,9998913.0,5000050.0,No Label
192.168.1.3-192.168.1.70-64738-59762-6,192.168.1.70,59762,192.168.1.3,64738,6,01/01/1970 11:35:21 AM,22079023,33,26,1720.0,3592.0,523.0,0.0,52.121212121212125,127.6890161622559,1348.0,0.0,138.1538461538462,257.8699970617276,240.59035583232102,2.672219690155674,380672.81034482765,1303026.7003214122,7880830.0,-132.0,2.2075208E7,689850.2499999999,1705025.6823978324,7890289.0,22.0,2.0924289E7,836971.5599999999,1899205.0895568144,7884703.0,83.0,0,0,0,0,1068,848,1.4946313521209702,1.1775883380347039,0.0,1348.0,88.53333333333336,197.43159868215645,38979.23615819208,0,1,0,0,0,0,0,0,0.0,90.03389830508475,52.121212121212125,138.15384615384616,0,0,0,0,0,0,33,1720,26,3592,-1,502,11,0,3514979.5,2119387.8207266596,5013613.0,2016346.0,6672361.5,1709032.5424006707,7880830.0,5463893.0,No Label
192.168.1.3-192.168.1.70-64738-59762-6,192.168.1.3,64738,192.168.1.70,59762,6,01/01/1970 11:35:43 AM,518,1,1,0.0,61.0,0.0,0.0,0.0,0.0,61.0,61.0,61.0,0.0,117760.61776061775,3861.003861003861,518.0,0.0,518.0,518.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,1930.5019305019305,1930.5019305019305,0.0,61.0,40.66666666666667,35.21836642056717,1240.3333333333333,0,0,0,1,1,0,0,0,1.0,61.0,0.0,61.0,0,0,0,0,0,0,1,0,1,61,-1,502,0,0,0,0,0,0,0,0,0,0,No Label
136.162.16.0-255.255.255.1-0-0-0,136.162.16.0,0,255.255.255.1,0,0,01/01/1970 11:33:45 AM,102487835,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09757255580625739,1.1387537222222224E7,1.6242010148735652E7,3.7677009E7,2873.0,1.02481327E8,1.2810165875E7,1.6753269808549292E7,3.7677009E7,2873.0,0,0,0,0,0,0,0,0,0,0,0,0.08781530022563165,0.00975725558062574,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,9,0,1,0,-1,-1,0,0,3371330.5,621.5468606629753,3371770.0,3370891.0,3.1915058E7,9979495.654278476,3.7677009E7,2.0391729E7,No Label
192.168.1.3-192.168.1.90-64738-37700-6,192.168.1.3,64738,192.168.1.90,37700,6,01/01/1970 11:35:30 AM,119984297,76,101,5072.0,1680.0,183.0,30.0,66.73684210526318,30.39051098442961,70.0,0.0,16.633663366336634,29.942519190033835,56.274030592519956,1.4751930413027299,681728.9602272728,1180281.86177585,4996058.0,297.0,1.19258088E8,1590107.8399999999,1359186.449908627,5001330.0,3040.0,1.19984297E8,1199842.9700000004,1357339.5240901678,4996058.0,3077.0,0,0,0,0,2432,3232,0.6334162211243359,0.8417768201783938,0.0,183.0,37.93258426966291,39.001462453474836,1521.1140735098072,0,0,0,0,1,0,0,0,1.0,38.14689265536723,66.73684210526316,16.633663366336634,0,0,0,0,0,0,76,5072,101,1680,-1,502,76,0,0,0,0,0,0,0,0,0,No Label
192.168.1.3-192.168.1.90-64738-59658-17,192.168.1.90,59658,192.168.1.3,64738,17,01/01/1970 11:35:40 AM,119995292,23,25,230.0,250.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,4.0001569394905925,0.4000156939490592,2553091.3191489354,2732743.358713612,1.000006E7,218.0,1.14999059E8,5227229.954545453,1066106.0260000713,1.0000386E7,4993881.0,1.19995292E8,4999803.833333334,1474439.0321912607,1.0000396E7,296.0,0,0,0,0,184,200,0.19167418668392422,0.20834150726513503,10.0,10.0,10.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,10.208333333333334,10.0,10.0,0,0,0,0,0,0,23,230,25,250,-1,-1,23,0,5451290.090909091,3501431.2508849422,9995717.0,326.0,5457348.7272727275,1506648.5442689077,1.000006E7,5000214.0,No Label
136.162.16.0-255.255.255.1-0-0-0,136.162.16.0,0,255.255.255.1,0,0,01/01/1970 11:35:48 AM,102488739,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09757169516935905,1.1387637666666666E7,1.6242340447926108E7,3.7678677E7,2226.0,1.02484838E8,1.281060475E7,1.6753340147789206E7,3.7678677E7,2226.0,0,0,0,0,0,0,0,0,0,0,0,0.08781452565242315,0.009757169516935905,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,9,0,1,0,-1,-1,0,0,3371466.0,1969.9994923857214,3372859.0,3370073.0,3.1915269E7,9980279.486655071,3.7678677E7,2.0391035E7,No Label
192.168.1.3-192.168.1.70-64738-59688-6,192.168.1.70,59688,192.168.1.3,64738,6,01/01/1970 11:36:45 AM,117277410,106,75,3791.0,7671.0,523.0,0.0,35.764150943396224,80.43353386040076,1348.0,0.0,102.27999999999993,157.04178820697138,97.73408195150284,1.543349226419649,651541.1666666672,1368803.656345937,8192103.0,-34.0,1.17274078E8,1116895.980952381,1645890.2094722467,8192103.0,15.0,1.17271726E8,1584753.0540540537,1766151.2134934876,8202473.0,90.0,0,0,0,0,3392,2416,0.903839878455706,0.6395093479639429,0.0,1348.0,62.97802197802203,122.1948880866906,14931.590674518839,0,1,0,0,0,0,0,0,0.0,63.32596685082873,35.764150943396224,102.28,0,0,0,0,0,0,106,3791,75,7671,-1,502,36,0,2.11146855E7,2.446297234858388E7,5.5747865E7,2760333.0,6197118.5,1416785.4358475266,8192103.0,5121272.0,No Label
192.168.1.3-192.168.1.90-64738-37700-6,192.168.1.3,64738,192.168.1.90,37700,6,01/01/1970 11:37:32 AM,117831450,73,99,5629.0,1722.0,190.0,30.0,77.10958904109587,37.281422855177404,70.0,0.0,17.393939393939394,30.205357742685916,62.38572129936447,1.4597121566440878,689072.8070175435,1186062.824487449,5009644.0,289.0,1.15000756E8,1597232.7222222227,1353510.1818462715,5014028.0,7667.0,1.1783145E8,1202361.734693877,1360451.326779709,5009644.0,2568.0,0,1,0,0,2336,3168,0.6195289967152233,0.8401831599288645,0.0,190.0,42.73410404624277,44.41596250787255,1972.7777255007402,0,0,0,1,1,0,0,0,1.0,42.98255813953488,77.10958904109589,17.393939393939394,0,0,0,0,0,0,73,5629,99,1722,-1,502,73,0,8.782985E7,0.0,8.782985E7,8.782985E7,5009644.0,0.0,5009644.0,5009644.0,No Label
192.168.1.3-192.168.1.90-64738-59658-17,192.168.1.90,59658,192.168.1.3,64738,17,01/01/1970 11:37:45 AM,119989201,24,26,240.0,260.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,4.167041665691232,0.4167041665691232,2448759.2040816317,2524797.8044133633,5013590.0,285.0,1.14989569E8,4999546.478260868,5128.429627350597,5013946.0,4988504.0,1.19989201E8,4799568.04,999855.367643469,5013969.0,320.0,0,0,0,0,192,208,0.20001799995317912,0.21668616661594406,10.0,10.0,10.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,10.2,10.0,10.0,0,0,0,0,0,0,24,240,26,260,-1,-1,24,0,8328160.111111111,6120456.528137044,1.9992517E7,363.0,5003936.888888889,4084.4428764657227,5013590.0,5000173.0,No Label
136.162.16.0-255.255.255.1-0-0-0,136.162.16.0,0,255.255.255.1,0,0,01/01/1970 11:37:51 AM,102490135,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09757036616255799,1.1387792777777778E7,1.624003175346459E7,3.7673955E7,1965.0,1.02482419E8,1.2810302374999998E7,1.6751181770365056E7,3.7673955E7,1965.0,0,0,0,0,0,0,0,0,0,0,0,0.0878133295463022,0.009757036616255798,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,9,0,1,0,-1,-1,0,0,3375857.5,1842.0131649909563,3377160.0,3374555.0,3.1912806666666668E7,9977792.766475676,3.7673955E7,2.0391444E7,No Label
192.168.1.3-192.168.1.90-64738-45336-6,192.168.1.90,45336,192.168.1.3,64738,6,01/01/1970 11:38:46 AM,119513923,105,75,4012.0,7611.0,523.0,0.0,38.209523809523816,87.35820326480896,1348.0,0.0,101.48000000000002,161.8096445861034,97.25226741992228,1.506100674144886,667675.5474860338,1337468.6367027313,6751897.0,24.0,1.19511104E8,1149145.230769231,1594001.118614536,6751897.0,24.0,1.19508255E8,1614976.4189189188,1684452.2360308126,6756386.0,95.0,0,0,0,0,3360,2416,0.8785587265845168,0.6275419475603692,0.0,1348.0,64.21546961325964,127.15805118663855,16169.16998158379,0,1,0,0,0,0,0,0,0.0,64.57222222222222,38.20952380952381,101.48,0,0,0,0,0,0,105,4012,75,7611,-1,502,37,0,2.0263339E7,2.175512361512014E7,5.2097229E7,2886405.0,6036538.0,683984.7389647423,6751897.0,5123179.0,No Label
192.168.1.3-192.168.1.90-64738-37700-6,192.168.1.3,64738,192.168.1.90,37700,6,01/01/1970 11:39:32 AM,119230894,69,95,4995.0,1776.0,420.0,30.0,72.3913043478261,52.197649651646294,96.0,0.0,18.694736842105257,31.55780703360797,56.7889728311523,1.3754824315919327,731477.8773006133,1171807.9184825276,4996143.0,272.0,1.16456582E8,1712596.7941176472,1246035.472454034,5000219.0,8737.0,1.19230894E8,1268413.765957447,1308521.5366393887,4996143.0,2706.0,0,1,0,0,2208,3040,0.5787090718283132,0.7967733597636196,0.0,420.0,41.61818181818182,49.2075585021979,2421.383813747229,0,0,0,1,1,0,0,0,1.0,41.8719512195122,72.3913043478261,18.694736842105264,0,0,0,0,0,0,69,4995,95,1776,-1,502,69,0,0,0,0,0,0,0,0,0,No Label
192.168.1.3-192.168.1.70-64738-54560-6,192.168.1.70,54560,192.168.1.3,64738,6,01/01/1970 11:39:37 AM,119121065,100,68,3608.0,7246.0,523.0,0.0,36.07999999999999,80.90294472172482,1348.0,0.0,106.55882352941178,174.45397822347948,91.11738549348934,1.4103299026079057,713299.7904191616,1347598.6081029286,6734631.0,-79.0,1.19116941E8,1203201.4242424245,1579445.2643836057,6740586.0,21.0,1.18989287E8,1775959.5074626866,1636484.689468088,6739418.0,89.0,0,0,0,0,3200,2192,0.8394820848856581,0.5708478177222476,0.0,1348.0,64.22485207100587,131.20956192520038,17215.949140602996,0,1,0,0,0,0,0,0,0.0,64.60714285714286,36.08,106.55882352941177,0,0,0,0,0,0,100,3608,68,7246,-1,502,37,0,1.9473279666666668E7,5909105.32258195,2.5050677E7,1.3280612E7,5829137.666666667,867792.9389793013,6734631.0,5004738.0,No Label
